# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
1.160000000000000000e+02 3.216867445966843206e+03 -3.334217005833777847e+01 0.000000000000000000e+00 -3.334217005833777847e+01 0.000000000000000000e+00 9.801446209537661991e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.347428897508824608e-03
1.170000000000000000e+02 3.250754777792398272e+03 -3.394231110126380457e+01 0.000000000000000000e+00 -3.394231110126380457e+01 0.000000000000000000e+00 9.907541426777433102e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.424842906913355189e-03
1.180000000000000000e+02 3.284744346853497518e+03 -3.453402209220758579e+01 0.000000000000000000e+00 -3.453402209220758579e+01 0.000000000000000000e+00 1.001004033560047191e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.503061178119638006e-03
1.190000000000000000e+02 3.318835855763566542e+03 -3.511685434638695824e+01 0.000000000000000000e+00 -3.511685434638695824e+01 0.000000000000000000e+00 1.010879488934549153e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.582088451711384229e-03
1.200000000000000000e+02 3.353021580934803296e+03 -3.569021068820673293e+01 0.000000000000000000e+00 -3.569021068820673293e+01 0.000000000000000000e+00 1.020373134899861256e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.661929437095684720e-03
1.210000000000000000e+02 3.387293799209396184e+03 -3.625349402351141492e+01 0.000000000000000000e+00 -3.625349402351141492e+01 0.000000000000000000e+00 1.029470171635505693e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.742588856776954777e-03
1.220000000000000000e+02 3.421637357786702069e+03 -3.680625591173242839e+01 0.000000000000000000e+00 -3.680625591173242839e+01 0.000000000000000000e+00 1.038163230116305513e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.824071492240841925e-03
1.230000000000000000e+02 3.456051957612482511e+03 -3.734789943675527013e+01 0.000000000000000000e+00 -3.734789943675527013e+01 0.000000000000000000e+00 1.046444943771442260e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.906382229022873513e-03
1.240000000000000000e+02 3.490529866790575852e+03 -3.787782777838381065e+01 0.000000000000000000e+00 -3.787782777838381065e+01 0.000000000000000000e+00 1.054300520135994068e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.989526099584786802e-03
1.250000000000000000e+02 3.525055919228027960e+03 -3.839559278324579594e+01 0.000000000000000000e+00 -3.839559278324579594e+01 0.000000000000000000e+00 1.061730025894870311e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.073508320903091437e-03
1.260000000000000000e+02 3.559629798566196769e+03 -3.890067211750312026e+01 0.000000000000000000e+00 -3.890067211750312026e+01 0.000000000000000000e+00 1.068718673462450752e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.158334326773251349e-03
1.270000000000000000e+02 3.594236436479578515e+03 -3.939247021559972239e+01 0.000000000000000000e+00 -3.939247021559972239e+01 0.000000000000000000e+00 1.075266536026976638e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.244009792120424805e-03
1.280000000000000000e+02 3.628868634820154057e+03 -3.987054397128539307e+01 0.000000000000000000e+00 -3.987054397128539307e+01 0.000000000000000000e+00 1.081358839129635374e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.330540648509242765e-03
1.290000000000000000e+02 3.663526727807674888e+03 -4.033437704882889108e+01 0.000000000000000000e+00 -4.033437704882889108e+01 0.000000000000000000e+00 1.086995668972054796e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.417933089974441736e-03
1.300000000000000000e+02 3.698196184596735293e+03 -4.078337893644257406e+01 0.000000000000000000e+00 -4.078337893644257406e+01 0.000000000000000000e+00 1.092162257255915758e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.506193568767830948e-03
1.310000000000000000e+02 3.732862466480731200e+03 -4.121710779561796301e+01 0.000000000000000000e+00 -4.121710779561796301e+01 0.000000000000000000e+00 1.096858694482779839e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.595328780102842674e-03
1.320000000000000000e+02 3.767533312776988623e+03 -4.163504760858057807e+01 0.000000000000000000e+00 -4.163504760858057807e+01 0.000000000000000000e+00 1.101085073133351910e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.685345637216621117e-03
1.330000000000000000e+02 3.802186743513462261e+03 -4.203675674246599669e+01 0.000000000000000000e+00 -4.203675674246599669e+01 0.000000000000000000e+00 1.104826630828916079e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.776251236549917283e-03
1.340000000000000000e+02 3.836823059284651663e+03 -4.242164509529332861e+01 0.000000000000000000e+00 -4.242164509529332861e+01 0.000000000000000000e+00 1.108098320277795423e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.868052814071033144e-03
1.350000000000000000e+02 3.871427701121954215e+03 -4.278941979289555775e+01 0.000000000000000000e+00 -4.278941979289555775e+01 0.000000000000000000e+00 1.110877953952265518e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.960757694259355421e-03
1.360000000000000000e+02 3.906000965677038948e+03 -4.313941663288935047e+01 0.000000000000000000e+00 -4.313941663288935047e+01 0.000000000000000000e+00 1.113173059056433711e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.054373232874880884e-03
1.370000000000000000e+02 3.940528293701037910e+03 -4.347119434792077897e+01 0.000000000000000000e+00 -4.347119434792077897e+01 0.000000000000000000e+00 1.114976307227890207e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.148906756470032438e-03
1.380000000000000000e+02 3.975002557006320785e+03 -4.378438603378269534e+01 0.000000000000000000e+00 -4.378438603378269534e+01 0.000000000000000000e+00 1.116295227734615425e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.244365497872071680e-03
1.390000000000000000e+02 4.009409203639294901e+03 -4.407855057759429940e+01 0.000000000000000000e+00 -4.407855057759429940e+01 0.000000000000000000e+00 1.117122493861908428e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.340756533151891035e-03
1.400000000000000000e+02 4.043755973049284876e+03 -4.435324693671029195e+01 0.000000000000000000e+00 -4.435324693671029195e+01 0.000000000000000000e+00 1.117458207748556198e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.438086719527749864e-03
1.410000000000000000e+02 4.078020899235006254e+03 -4.460810841800211080e+01 0.000000000000000000e+00 -4.460810841800211080e+01 0.000000000000000000e+00 1.117317328521788777e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.536362637296544084e-03
1.420000000000000000e+02 4.112196882216123413e+03 -4.484261982363405252e+01 0.000000000000000000e+00 -4.484261982363405252e+01 0.000000000000000000e+00 1.116685101982914929e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.635590537326092712e-03
1.430000000000000000e+02 4.146284260774385984e+03 -4.505648886547636067e+01 0.000000000000000000e+00 -4.505648886547636067e+01 0.000000000000000000e+00 1.115569058851137996e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.735776295894317471e-03
1.440000000000000000e+02 4.180261099824661869e+03 -4.524927474519580528e+01 0.000000000000000000e+00 -4.524927474519580528e+01 0.000000000000000000e+00 1.113976729512012431e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.836925378414990956e-03
1.450000000000000000e+02 4.214127760939864856e+03 -4.542046243612056600e+01 0.000000000000000000e+00 -4.542046243612056600e+01 0.000000000000000000e+00 1.111900787126333334e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.939042812074730678e-03
1.460000000000000000e+02 4.247854903957329043e+03 -4.556983409989972245e+01 0.000000000000000000e+00 -4.556983409989972245e+01 0.000000000000000000e+00 1.109356189199831588e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.042133170757765466e-03
1.470000000000000000e+02 4.281435485119872283e+03 -4.569680053490488802e+01 0.000000000000000000e+00 -4.569680053490488802e+01 0.000000000000000000e+00 1.106350464014126178e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.146200569174207887e-03
1.480000000000000000e+02 4.314855043005275547e+03 -4.580106972841403490e+01 0.000000000000000000e+00 -4.580106972841403490e+01 0.000000000000000000e+00 1.102883710470156764e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.251248668626583856e-03
1.490000000000000000e+02 4.348099125871241085e+03 -4.588220115692396206e+01 0.000000000000000000e+00 -4.588220115692396206e+01 0.000000000000000000e+00 1.098963454644315219e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.357280693122219238e-03
1.500000000000000000e+02 4.381153290349807321e+03 -4.593975435504888338e+01 0.000000000000000000e+00 -4.593975435504888338e+01 0.000000000000000000e+00 1.094597221305289025e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.464299455028048855e-03
1.510000000000000000e+02 4.413995671537776616e+03 -4.597343748486021298e+01 0.000000000000000000e+00 -4.597343748486021298e+01 0.000000000000000000e+00 1.089792533791214879e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.572307389215353866e-03
1.520000000000000000e+02 4.446633980372896076e+03 -4.598295766379073513e+01 0.000000000000000000e+00 -4.598295766379073513e+01 0.000000000000000000e+00 1.084556890824673436e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.681306594096966658e-03
1.530000000000000000e+02 4.479053075436738254e+03 -4.596801764423651804e+01 0.000000000000000000e+00 -4.596801764423651804e+01 0.000000000000000000e+00 1.078905125542805932e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.791298878003505290e-03
1.540000000000000000e+02 4.511252530603681407e+03 -4.592846770645258658e+01 0.000000000000000000e+00 -4.592846770645258658e+01 0.000000000000000000e+00 1.072852046253509162e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.902285808658532709e-03
1.550000000000000000e+02 4.543224490657733440e+03 -4.586393535127984222e+01 0.000000000000000000e+00 -4.586393535127984222e+01 0.000000000000000000e+00 1.066397602700572822e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.014268764045075211e-03
1.560000000000000000e+02 4.574975954470260149e+03 -4.577427100329921217e+01 0.000000000000000000e+00 -4.577427100329921217e+01 0.000000000000000000e+00 1.059564027707434075e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.127248982249849277e-03
1.570000000000000000e+02 4.606484203171959052e+03 -4.565917659491873337e+01 0.000000000000000000e+00 -4.565917659491873337e+01 0.000000000000000000e+00 1.052351266962180398e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.241227608378495426e-03
1.580000000000000000e+02 4.637756225438708498e+03 -4.551842841779706106e+01 0.000000000000000000e+00 -4.551842841779706106e+01 0.000000000000000000e+00 1.044788977346741143e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.356205736482007554e-03
1.590000000000000000e+02 4.668776717790530711e+03 -4.535180283945102531e+01 0.000000000000000000e+00 -4.535180283945102531e+01 0.000000000000000000e+00 1.036877100000299867e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.472184444709752321e-03
1.600000000000000000e+02 4.699537797057116222e+03 -4.515915058596610265e+01 0.000000000000000000e+00 -4.515915058596610265e+01 0.000000000000000000e+00 1.028637858621746837e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.589164822160686580e-03
1.610000000000000000e+02 4.730016714741032047e+03 -4.494017388972881832e+01 0.000000000000000000e+00 -4.494017388972881832e+01 0.000000000000000000e+00 1.020086045902557581e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.707147986064261644e-03
1.620000000000000000e+02 4.760205570205138429e+03 -4.469479790417828724e+01 0.000000000000000000e+00 -4.469479790417828724e+01 0.000000000000000000e+00 1.011236451692356431e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.826135088406426854e-03
1.630000000000000000e+02 4.790096454140376409e+03 -4.442265071552821354e+01 0.000000000000000000e+00 -4.442265071552821354e+01 0.000000000000000000e+00 1.002118719494354382e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.946127312184814356e-03
1.640000000000000000e+02 4.819666592410936573e+03 -4.412373188956571113e+01 0.000000000000000000e+00 -4.412373188956571113e+01 0.000000000000000000e+00 9.927327761399716843e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.067125855153382666e-03
1.650000000000000000e+02 4.848915488710197678e+03 -4.379774391451172733e+01 0.000000000000000000e+00 -4.379774391451172733e+01 0.000000000000000000e+00 9.831008299953640783e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.189131904127385495e-03
1.660000000000000000e+02 4.877827784041583982e+03 -4.344461217912967044e+01 0.000000000000000000e+00 -4.344461217912967044e+01 0.000000000000000000e+00 9.732450856471357437e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.312146598478168377e-03
1.670000000000000000e+02 4.906395543285124404e+03 -4.306418783164371433e+01 0.000000000000000000e+00 -4.306418783164371433e+01 0.000000000000000000e+00 9.631877436213147625e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.436170984722821314e-03
1.680000000000000000e+02 4.934610828592409234e+03 -4.265654490616714867e+01 0.000000000000000000e+00 -4.265654490616714867e+01 0.000000000000000000e+00 9.529510000873115949e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.561205963478893594e-03
1.690000000000000000e+02 4.962465701298247950e+03 -4.222153461376638717e+01 0.000000000000000000e+00 -4.222153461376638717e+01 0.000000000000000000e+00 9.425570465497078443e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.687252230574290926e-03
1.700000000000000000e+02 4.989952223929488355e+03 -4.175908246839284033e+01 0.000000000000000000e+00 -4.175908246839284033e+01 0.000000000000000000e+00 9.320206411811491343e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.814310214161970844e-03
1.710000000000000000e+02 5.017055033887576428e+03 -4.126911399533292268e+01 0.000000000000000000e+00 -4.126911399533292268e+01 0.000000000000000000e+00 9.213713935513054842e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.942380010074469698e-03
1.720000000000000000e+02 5.043781058832026247e+03 -4.075162900687931256e+01 0.000000000000000000e+00 -4.075162900687931256e+01 0.000000000000000000e+00 9.106314792537794078e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.007146131734818796e-02
1.730000000000000000e+02 5.070107520087970443e+03 -4.020655302788805585e+01 0.000000000000000000e+00 -4.020655302788805585e+01 0.000000000000000000e+00 8.998230679368314222e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.020155337701618078e-02
1.740000000000000000e+02 5.096026504415220188e+03 -3.963388585590121949e+01 0.000000000000000000e+00 -3.963388585590121949e+01 0.000000000000000000e+00 8.889683229930090969e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.033265491422158573e-02
1.750000000000000000e+02 5.121537537071886618e+03 -3.903377583846290833e+01 0.000000000000000000e+00 -3.903377583846290833e+01 0.000000000000000000e+00 8.781042579598079545e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.046476408836856213e-02
1.760000000000000000e+02 5.146625297871004477e+03 -3.840614845023032586e+01 0.000000000000000000e+00 -3.840614845023032586e+01 0.000000000000000000e+00 8.672455944850101517e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.059787845098793084e-02
1.770000000000000000e+02 5.171282069984772534e+03 -3.775100423094099256e+01 0.000000000000000000e+00 -3.775100423094099256e+01 0.000000000000000000e+00 8.564293401666391858e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.073199491352943256e-02
1.780000000000000000e+02 5.195493372608845675e+03 -3.706842120719305456e+01 0.000000000000000000e+00 -3.706842120719305456e+01 0.000000000000000000e+00 8.456776705676577466e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.086710972619370219e-02
1.790000000000000000e+02 5.219259757017404809e+03 -3.635840389753001034e+01 0.000000000000000000e+00 -3.635840389753001034e+01 0.000000000000000000e+00 8.350127616899657435e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.100321846838029673e-02
1.800000000000000000e+02 5.242574358111035508e+03 -3.562110535284866586e+01 0.000000000000000000e+00 -3.562110535284866586e+01 0.000000000000000000e+00 8.244716384795949260e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.114031605115246848e-02
